Id,SalePrice
1688,184236.25648899493
1689,186571.7208490985
1690,187300.23775695483
1691,175609.85965474165
1692,262340.8857337171
1693,159828.00702284006
1694,182871.54044811454
1695,161946.1883566042
1696,275687.23889490316
1697,165198.36016139254
1698,324577.31094647694
1699,273509.5471961699
1700,258666.00106565095
1701,263349.16031190986
1702,243047.04702296422
1703,227209.66961233897
1704,263845.24557179253
1705,244732.75291142418
1706,428056.02534034336
1707,223778.3473917265
1708,209320.31532961255
1709,251179.59380765035
1710,228580.37504172316
1711,276044.9948135939
1712,252537.01459489763
1713,281253.56926707213
1714,234160.2279762924
1715,213673.86162243574
1716,187239.6147565144
1717,177693.23255719323
1718,247426.2309258085
1719,225201.24100004288
1720,232187.77301032125
1721,149898.48488463575
1722,215063.81203596198
1723,148626.79644743077
1724,206551.82379335197
1725,248944.83065842025
1726,192334.53905256093
1727,135785.76805846088
1728,142211.56591315105
1729,168759.85054970795
1730,156145.04466963653
1731,113942.2234801839
1732,149570.509110767
1733,114225.82904820691
1734,137370.7372469185
1735,92896.503557662
1736,102407.59067590279
1737,144988.960318458
1738,257158.63517222655
1739,243984.44492718752
1740,206774.80704730094
1741,185881.8847848258
1742,176692.64885096007
1743,177571.9548131889
1744,240447.2931275212
1745,217640.1050744816
1746,177556.72934070395
1747,237689.0669230935
1748,229040.83455421144
1749,140286.5151262522
1750,128543.6541353537
1751,241828.18576140323
1752,101127.68812876276
1753,158446.64157862042
1754,205478.7327733633
1755,169241.7362817076
1756,-38133.50313958637
1757,121742.87037586828
1758,143153.40321227213
1759,158816.25023222587
1760,163961.25611559275
1761,145013.04063964888
1762,196166.35603817276
1763,191040.86282668178
1764,122994.75563613755
1765,190976.26251088674
1766,202605.9906650745
1767,232386.7714479626
1768,144965.1876341772
1769,160759.0370966372
1770,151463.56054656045
1771,135578.80849452643
1772,146978.91013029832
1773,125221.83975214207
1774,132819.22887170358
1775,144283.8536415309
1776,141572.19562384964
1777,105082.1589899172
1778,150502.7488844256
1779,108678.67352484542
1780,167887.02000427071
1781,127675.90893713356
1782,72830.28157899325
1783,136816.4440777388
1784,99278.66953923144
1785,139366.59090384946
1786,94104.15557728695
1787,142775.13528411576
1788,117255.85274107536
1789,91893.3927295199
1790,56598.498799792025
1791,200404.11687568837
1792,165404.61678399798
1793,109555.77692123647
1794,159129.42202589434
1795,136530.45485186868
1796,108923.88401399546
1797,125886.37017576974
1798,120558.56487288217
1799,106702.03449547563
1800,128070.4087307263
1801,133798.81635096762
1802,107282.23798450199
1803,149900.83562753344
1804,110871.32787662116
1805,122331.40582785317
1806,118431.83823367077
1807,135520.99759575695
1808,109966.2005030519
1809,230181.92219888448
1810,145391.80524712926
1811,187715.4610212984
1812,222697.710390859
1813,126513.77275582355
1814,130954.50331167113
1815,40734.5160101606
1816,104318.16427017258
1817,109753.60737808995
1818,156502.3252515301
1819,142854.5133748728
1820,121434.11832456956
1821,51947.75735252117
1822,159971.1043737096
1823,130141.72378845331
1824,134324.92742467538
1825,140801.818293566
1826,92188.25789492995
1827,113113.27779001145
1828,56368.10606467574
1829,117173.71400879754
1830,148343.90908251866
1831,155333.5171556849
1832,199774.31066753535
1833,151122.2889528442
1834,123218.01010508752
1835,204158.80346471618
1836,148405.06770356226
1837,185217.78811686314
1838,141546.90760894504
1839,125673.00167672912
1840,184273.7593863692
1841,131886.34062491363
1842,56290.028095289505
1843,147936.52351240691
1844,148584.68012747334
1845,145252.00545821656
1846,160088.53817430258
1847,161401.28102538508
1848,143795.4289077566
1849,89930.12267348124
1850,113162.39392876928
1851,165601.8065371926
1852,103097.66348335866
1853,119025.03289969233
1854,174182.96156426115
1855,154032.64318952613
1856,229511.13814760215
1857,120938.49084830283
1858,108713.55218556414
1859,57753.35149423234
1860,94607.29921258485
1861,60542.426466273355
1862,306167.06621916476
1863,293915.69473045156
1864,293963.5040084135
1865,348946.82854484936
1866,339146.8438366387
1867,213314.71715267847
1868,289243.9889289314
1869,203462.86923081207
1870,215362.91869599168
1871,260821.39142098304
1872,163812.53843921333
1873,254072.17135869665
1874,136929.35961195055
1875,195923.99566034114
1876,207985.83321066064
1877,213219.94340330732
1878,201457.6595295375
1879,149075.57633233164
1880,130944.97034664136
1881,251737.04709438284
1882,243190.0890490999
1883,188306.18252638978
1884,211165.3255110425
1885,212522.44612100994
1886,287558.7501876823
1887,211609.7991917965
1888,252248.21170001986
1889,168649.68084597177
1890,120072.14006935759
1891,138739.7504231621
1892,92922.74375983443
1893,142486.43921368345
1894,217248.18303067266
1895,128779.90202393517
1896,128546.54419483121
1897,108637.67067149229
1898,105261.02341867532
1899,169457.20836645705
1900,156872.59054524938
1901,190049.43567378048
1902,198800.8500582265
1903,197802.62497101125
1904,157345.2761532683
1905,202506.16093662838
1906,179157.33337214318
1907,221542.1063125847
1908,109774.8119051668
1909,120871.26552987329
1910,118344.30993353302
1911,247943.76352924982
1912,337446.18981236237
1913,170119.8722772052
1914,58168.77086404974
1915,268670.4248407645
1916,56233.97585825076
1917,240155.7569533955
1918,132070.20588898164
1919,178522.39592303173
1920,164715.8556759009
1921,385597.30132339697
1922,326205.35934905475
1923,263137.7862954736
1924,218088.1662683443
1925,202337.3067950386
1926,377653.9466005803
1927,124320.71426197913
1928,163027.1686073951
1929,134718.7928879731
1930,107770.44879456818
1931,123203.67688107216
1932,128332.08579375054
1933,206198.0321102072
1934,177804.29748992636
1935,172832.06415396108
1936,211107.00999012837
1937,182630.90132652456
1938,173785.98305014905
1939,269694.1775800065
1940,209493.79961795727
1941,168141.902858159
1942,146616.9565655078
1943,241107.09699280627
1944,394060.75433609885
1945,416882.82785189175
1946,170796.45604361864
1947,370213.4888426835
1948,210059.1284205198
1949,253580.35215400264
1950,193068.20454606722
1951,242319.777227995
1952,214660.28392725045
1953,76475.99272243124
1954,170854.4316538737
1955,133049.2561637113
1956,284270.3081328081
1957,157525.67309097448
1958,250215.05468138045
1959,134033.01639935275
1960,101306.84630854544
1961,136703.2706384211
1962,88600.38139953115
1963,105223.24283635241
1964,108531.16122456559
1965,147062.50922815845
1966,144590.21901086258
1967,299642.03740831563
1968,405826.06227510946
1969,377406.78036184254
1970,404019.6525588946
1971,456135.83192812046
1972,359143.26394502044
1973,295418.33986307954
1974,345586.5773043328
1975,464878.7517141905
1976,260870.86395927393
1977,327468.48437702755
1978,346479.9037575216
1979,307692.8951907457
1980,190403.68184888418
1981,331754.190530471
1982,213448.33349099435
1983,201854.70627428952
1984,168970.51935423465
1985,232962.6955946952
1986,221791.77867912722
1987,207161.22655489322
1988,164594.2886090324
1989,191255.54763746477
1990,207816.19145188978
1991,232272.7295389283
1992,213991.08775892504
1993,156865.00977052533
1994,247709.3645305408
1995,182631.39814146468
1996,209859.32521479542
1997,293662.4949619586
1998,285416.1312998813
1999,282455.0285700131
2000,293484.2145935212
2001,231811.99505848327
2002,242487.48523452002
2003,244342.2019375099
2004,269774.05686613393
2005,230388.558219803
2006,227952.5928269388
2007,235915.91763711153
2008,230570.03149301177
2009,219697.8424554132
2010,195243.09595697143
2011,237075.50541455066
2012,165817.63529445833
2013,187513.52640784055
2014,195291.40498809822
2015,249600.69418814598
2016,201392.43680879512
2017,201567.08660345955
2018,113192.90502557489
2019,132747.08891629544
2020,63638.91791376912
2021,106202.27236906446
2022,193584.80179928863
2023,154570.69936110664
2024,276407.48270400095
2025,320362.9701820563
2026,176262.71911021147
2027,161170.5503572773
2028,158090.0929813459
2029,175784.38700617634
2030,255591.17076804332
2031,229984.819290747
2032,252597.26559208837
2033,246998.1171980182
2034,168821.42822435332
2035,227510.97175189827
2036,189536.59980082183
2037,189739.31896727902
2038,305347.021370103
2039,199387.17084705125
2040,299483.7586673334
2041,301172.2077293837
2042,218920.0487292439
2043,189652.42088740584
2044,185238.78899850897
2045,209304.41083085322
2046,134215.61938734583
2047,141052.9216560727
2048,140039.1718785184
2049,132965.64916476392
2050,169054.09915328128
2051,97375.85839981235
2052,115031.20691760581
2053,148733.6148358835
2054,91049.03098428338
2055,145380.5950278411
2056,125148.40661771153
2057,98973.25178620958
2058,206237.95295669217
2059,132358.2772556172
2060,181447.75403930372
2061,176772.84585231374
2062,130811.99272199634
2063,114788.2409209377
2064,142514.52208627408
2065,117581.59207313847
2066,172873.56829675738
2067,121267.81843728683
2068,146144.2152764175
2069,86708.59537551027
2070,106501.05992448867
2071,90965.01706825299
2072,135370.09218028522
2073,113092.22901674612
2074,281027.5764689561
2075,186977.01047496923
2076,121821.75478598976
2077,164084.0052611452
2078,137316.3967928905
2079,127372.0441303719
2080,116233.50506904219
2081,121069.67750363481
2082,237608.16811151014
2083,151829.18811883795
2084,106123.07148121977
2085,122743.76445990191
2086,128459.8233407835
2087,124462.0191988065
2088,103180.05374719367
2089,81198.58139531118
2090,102912.46071480833
2091,218231.5067744462
2092,99470.91289797399
2093,124909.583432085
2094,215782.00863848964
2095,156902.5970902882
2096,72508.16130370814
2097,203877.74475216918
2098,175510.10710733672
2099,26299.282200991493
2100,177730.78966907237
2101,129877.30853128072
2102,121840.5271666321
2103,99264.83193205134
2104,175127.23147497175
2105,247791.34753356254
2106,26117.535365053875
2107,185698.54258522406
2108,130117.7187183735
2109,121493.7056636852
2110,134988.2136730419
2111,148293.18482181698
2112,137425.4966312534
2113,111236.90303024904
2114,113357.98994980751
2115,170724.10852645486
2116,115548.14163795253
2117,155325.33477188234
2118,124876.80698443661
2119,122386.27418229745
2120,103395.81535820082
2121,61593.834550214
2122,130017.23119325553
2123,69843.92991227015
2124,172488.49293862554
2125,127742.1622277924
2126,136275.94519260412
2127,277611.8867580492
2128,136451.3132855985
2129,108744.13352987403
2130,164135.32216147214
2131,115428.18972944426
2132,104808.27185533122
2133,137287.0430027307
2134,119626.42176621305
2135,98012.48419860582
2136,152437.11374806863
2137,118819.73889415826
2138,132861.79322642437
2139,137420.55449820022
2140,145481.4170676789
2141,181125.30204632715
2142,129652.49165704299
2143,160544.32080311776
2144,114496.67047453536
2145,139886.8878691707
2146,188079.26352307145
2147,76854.60333849568
2148,132463.28416988984
2149,145705.11446906594
2150,234266.56516176727
2151,123261.55859474454
2152,273763.007092437
2153,195251.28650545675
2154,192480.97046527715
2155,156609.9673170434
2156,261287.09052380614
2157,229321.3394090862
2158,251486.26778322065
2159,209026.1591761723
2160,178237.18324299357
2161,226385.75075598268
2162,372486.7174993449
2163,344507.1508350199
2164,231377.40911073907
2165,187756.9855447447
2166,157706.5520114695
2167,229360.41356475637
2168,215654.86503103893
2169,195927.8078538061
2170,289661.20397740544
2171,154413.16080006506
2172,127182.30914801922
2173,200637.577288079
2174,224042.06905636296
2175,265335.9351056948
2176,307015.54948267905
2177,249932.89159706395
2178,201823.46315954762
2179,130579.82850764018
2180,238437.77035425144
2181,197950.13457211657
2182,225003.4073713064
2183,190158.9965039086
2184,130362.6359677932
2185,109843.24465897218
2186,154848.21909543895
2187,141784.46000172512
2188,148580.66451907376
2189,312685.42672321835
2190,194866.33962466105
2191,154263.19991670916
2192,173825.90225035255
2193,214386.28486420802
2194,179966.33267138057
2195,168110.19683127498
2196,110696.41289215432
2197,117292.75672902509
2198,151722.01207608267
2199,150602.68571431818
2200,157315.74883736917
2201,153794.2578522322
2202,200521.3571455903
2203,154358.37228371657
2204,198383.09153625835
2205,134119.30267856678
2206,165585.52666920298
2207,189372.0633995869
2208,257726.77580857993
2209,281431.8038779285
2210,131120.94393417894
2211,112466.92877192688
2212,136190.56878147917
2213,208645.3404056577
2214,111163.44165873935
2215,104834.08900762432
2216,169773.75821385905
2217,105268.0143332466
2218,76448.12084155086
2219,25657.69895687265
2220,85258.2132626836
2221,270224.74363290815
2222,315295.5214848166
2223,271980.3574096652
2224,204641.48145612146
2225,115027.20528138797
2226,197298.0848309157
2227,178327.98915757638
2228,271898.0671481199
2229,243039.37327465534
2230,150192.0067174525
2231,213049.50806890472
2232,184113.95811977924
2233,176942.01098415468
2234,235995.2757522687
2235,233826.7340324539
2236,250349.157418462
2237,285786.7684455544
2238,144155.41410216346
2239,214542.60057488672
2240,162002.4435007902
2241,147949.47285047057
2242,132220.81982537088
2243,123377.98882834203
2244,109310.96360408851
2245,73014.33189882859
2246,133883.60420541375
2247,217285.81892972556
2248,128446.65102718378
2249,111214.35288919047
2250,120398.65963539506
2251,103460.7841855807
2252,189682.39305781352
2253,154264.53681411914
2254,174079.37384086783
2255,191941.44776194563
2256,166732.95927996084
2257,220992.751899752
2258,149779.42640915586
2259,180157.22490332884
2260,134965.12034315272
2261,237008.865276511
2262,261357.33380518318
2263,388920.0655364387
2264,493236.9233921267
2265,148364.41769502126
2266,328160.41239918116
2267,389502.93500957295
2268,420784.96235978656
2269,159734.4668965547
2270,188716.96736329247
2271,219019.03884969285
2272,143261.79793719694
2273,153638.64442936727
2274,196198.2433748471
2275,175932.80942517746
2276,208916.84090026986
2277,199227.52730210207
2278,160278.04639521966
2279,128852.76014215781
2280,114562.54799860413
2281,156825.3567874928
2282,181928.18734894352
2283,107399.7661775377
2284,124676.26601052222
2285,157080.80377429526
2286,122382.31633520413
2287,370297.4629107504
2288,284314.84050551057
2289,351620.64021428477
2290,433784.321767074
2291,339451.6410118069
2292,403694.9956564752
2293,449337.1787344511
2294,386701.4512750357
2295,427214.14031045925
2296,287844.14616412914
2297,375611.7302052877
2298,355575.64451962576
2299,348789.3926844302
2300,329182.36649920803
2301,321287.40384372236
2302,255138.43718074943
2303,245939.9295684177
2304,251491.2876416953
2305,202547.68344708785
2306,195131.01863094716
2307,200760.5762247946
2308,261982.68854510528
2309,297346.2610917247
2310,209981.39948997324
2311,199291.9047129722
2312,180336.52213549172
2313,164993.18821968045
2314,188295.8228074893
2315,178406.02505441822
2316,199923.57775539174
2317,220290.73441796156
2318,185826.26518905393
2319,186776.73067973703
2320,182286.38128494666
2321,241133.10938577255
2322,195336.035754651
2323,193073.97135741435
2324,171584.05206197253
2325,205000.37056268126
2326,170613.55412662783
2327,204912.62908889382
2328,230907.8579533762
2329,196824.57173102262
2330,189587.17375492782
2331,306660.13931731484
2332,368914.39405683026
2333,307215.1518297251
2334,256017.44693589341
2335,279613.4982335056
2336,294305.82755683205
2337,200823.29660247124
2338,252542.56032895955
2339,206997.75859156332
2340,368146.28058045206
2341,199187.83276247914
2342,229608.33261761334
2343,223948.27694840057
2344,221226.43099639931
2345,223174.78781112414
2346,222633.2550990554
2347,208341.78921626008
2348,250900.1420324316
2349,201009.54663598546
2350,313971.2311527056
2351,282188.7658379115
2352,238590.3511576288
2353,261666.1867191659
2354,259209.9854628136
2355,254688.60229100552
2356,146390.68460586108
2357,187527.78255866596
2358,202978.10246893772
2359,127341.32660999581
2360,109330.10144289535
2361,152291.9976500376
2362,286482.7599199055
2363,145003.77171277482
2364,163890.14196838983
2365,205782.38679074537
2366,180167.083438742
2367,214394.50825006753
2368,223019.7113061569
2369,199365.73804456685
2370,165824.9069463294
2371,172608.4402503069
2372,205068.14577674816
2373,294671.1794038522
2374,309822.4292555172
2375,232485.58998125387
2376,276923.31119978527
2377,341090.15207387146
2378,183479.77948005561
2379,218244.09109671123
2380,143622.54427194354
2381,170237.58612748852
2382,202814.34834419505
2383,200292.33458370154
2384,248697.52170044812
2385,152677.31142183565
2386,125632.2159720593
2387,134645.94902194722
2388,95114.32322788732
2389,109226.02816274052
2390,193102.41217760454
2391,132847.77753214893
2392,119348.62822627
2393,193731.58091719382
2394,144292.48309957038
2395,214804.46616478625
2396,138181.6257077498
2397,226094.91348674597
2398,123898.64507475698
2399,143588.2570406339
2400,171655.22149310823
2401,148323.04073449434
2402,124800.57920893563
2403,145424.97075313612
2404,147183.13439627082
2405,152508.20550962436
2406,31702.222989209193
2407,138010.26312669512
2408,157326.06952955536
2409,116384.37239887174
2410,169165.0155509989
2411,109181.79261650147
2412,169254.66954340634
2413,133353.84341620762
2414,156654.95696164327
2415,133584.1866735472
2416,136822.86139160357
2417,143035.53390521242
2418,143434.893329402
2419,133421.87900588967
2420,116490.94327835331
2421,127030.31739438164
2422,112072.8885843853
2423,215156.55633559122
2424,122871.32943251227
2425,237399.53180394488
2426,116287.28504316504
2427,228764.78857929818
2428,196961.0471922144
2429,101406.55385616526
2430,127750.37198466419
2431,97953.0862922079
2432,143252.88821767655
2433,154729.49338146608
2434,133973.31097928877
2435,162558.33320990726
2436,112893.49531722609
2437,115167.1465106454
2438,122183.29305193861
2439,100666.72171656504
2440,131888.72354332532
2441,92548.57594215396
2442,99262.2627879162
2443,133963.415326672
2444,121821.60166481533
2445,52300.02092915827
2446,143412.00628903316
2447,171650.06610540792
2448,121141.76532215797
2449,112120.88158054245
2450,167069.4788234015
2451,134830.13836028948
2452,191308.33406675377
2453,93927.4529662219
2454,89316.84585468852
2455,88041.37594864715
2456,176899.2296339612
2457,178848.24807571678
2458,140725.13445542552
2459,116574.7988269026
2460,137404.25756826618
2461,121823.68709954609
2462,137295.55882018618
2463,122042.87676014738
2464,194707.4591685868
2465,123512.96499947798
2466,85922.72919002578
2467,107320.02343669358
2468,98612.25356029558
2469,115711.77406605407
2470,209679.2725790367
2471,232823.77645294822
2472,197798.12208929152
2473,144113.7363866005
2474,67208.79507484467
2475,229569.01673487094
2476,100544.56236843216
2477,121695.58824041461
2478,164858.42727896257
2479,115666.86582583429
2480,164802.13325231688
2481,121445.4868294192
2482,90732.1990203935
2483,102550.82131948175
2484,119442.67848619328
2485,132615.3511208799
2486,176368.78606883268
2487,179084.9970880689
2488,156373.84017386424
2489,165352.54622862116
2490,141179.87993242076
2491,79476.95883935527
2492,188848.06233978513
2493,134696.8078434775
2494,135519.4844052142
2495,58760.66370592112
2496,213356.24812435708
2497,161280.4311495401
2498,106985.36973959817
2499,81858.66841275361
2500,100822.58107081849
2501,146809.55833938447
2502,141018.71184654033
2503,52126.07916916263
2504,217386.57530404456
2505,263364.01887176605
2506,239276.94536387819
2507,268055.4557120489
2508,240969.37167492643
2509,210856.71853732024
2510,210524.2872379259
2511,173354.47693655628
2512,220683.50904970488
2513,219802.7559960272
2514,212571.14439136392
2515,162392.68149480468
2516,168903.4981880515
2517,154151.91505785598
2518,140554.39729435387
2519,251739.48637548913
2520,217048.0680113225
2521,186349.63169756535
2522,224011.30053017387
2523,115313.23110949733
2524,127326.79387436439
2525,149388.59831200732
2526,154997.50475665345
2527,122018.62199192958
2528,134636.94761163628
2529,149750.79912918844
2530,119407.00174438542
2531,268490.58728673065
2532,228267.09105274614
2533,197037.44820492924
2534,214585.68081858425
2535,280707.6328671006
2536,214569.3560117604
2537,252268.4915724534
2538,179931.76752852852
2539,186252.23630172826
2540,176729.08995615362
2541,175082.01924640595
2542,157672.34982499052
2543,109248.98053900598
2544,124513.74839502021
2545,135400.7539139763
2546,118410.08858772754
2547,123311.25009157424
2548,156679.46372661437
2549,161417.54742488085
2550,988445.3985496649
2551,147067.09186096702
2552,156911.7491956694
2553,162946.69729486716
2554,176381.681059777
2555,119492.16764257224
2556,94638.78648505746
2557,115537.07254236026
2558,341246.5757285665
2559,148786.58004407256
2560,158102.7984906456
2561,159577.00061885687
2562,194212.2929621665
2563,175434.3385970593
2564,184798.18347157256
2565,152692.4813759443
2566,203462.98039609808
2567,134714.95048627895
2568,227803.81127339028
2569,261320.0945881669
2570,119796.56601794987
2571,211305.85964758
2572,168435.36840413813
2573,233146.9178805868
2574,279280.5353607699
2575,139160.8497505682
2576,143635.10709520103
2577,213357.36868261127
2578,77862.71081202144
2579,51163.18295220192
2580,206509.4961425234
2581,141379.53684809667
2582,93168.92424851311
2583,291910.7211609996
2584,188849.55711766853
2585,187208.28712847855
2586,232050.81611269756
2587,203096.72623464328
2588,124533.01658962398
2589,149994.18387293408
2590,186121.06621007546
2591,186985.20707505185
2592,210327.9296912023
2593,244337.3243990451
2594,177439.16260953332
2595,203837.21843403007
2596,266181.5153671405
2597,189834.58642910517
2598,281382.59822749544
2599,325102.1674361965
2600,192736.2617173023
2601,110366.6633316844
2602,65706.79493097114
2603,96943.47769738523
2604,186852.86911391094
2605,65852.99019601884
2606,132910.27057034554
2607,214090.3123282445
2608,177064.64527312844
2609,161227.40947883663
2610,218581.01339531128
2611,145481.048191546
2612,145624.1780174579
2613,124743.27533501474
2614,122012.89419206216
2615,163918.5402269544
2616,143802.80578071033
2617,206914.94366303922
2618,238641.23254628695
2619,190595.79958342618
2620,195622.81577406405
2621,173626.6577224306
2622,190026.44269734278
2623,236977.96681588067
2624,285619.0912057833
2625,313060.1318823238
2626,172905.79947168933
2627,191145.33247146854
2628,455357.6850397695
2629,504887.4050556985
2630,396038.09652341914
2631,457139.25456480915
2632,407934.6184045707
2633,327613.3498129671
2634,430470.06469332014
2635,133956.38913277164
2636,171030.00743786272
2637,194371.92245900456
2638,277866.7011531489
2639,178891.1197021887
2640,149014.24540174636
2641,100098.0372899264
2642,190715.3769804406
2643,110086.35526048279
2644,104982.97478304771
2645,108119.43792993652
2646,90052.72496910243
2647,104345.58719751863
2648,163563.16098592494
2649,157057.1589464018
2650,136024.81867897624
2651,141260.15923149217
2652,386588.0251000687
2653,246701.74817384797
2654,275143.01135280397
2655,398198.8011879829
2656,307374.67274895107
2657,354884.32468932803
2658,326686.78570020595
2659,324968.0841760856
2660,355430.5637750937
2661,352521.7222145473
2662,366748.69637894176
2663,282771.05143523304
2664,291434.0392098754
2665,324729.5779434065
2666,287524.8347116684
2667,166018.7255976343
2668,175117.4098425554
2669,178648.51820100544
2670,265835.80372195656
2671,181979.77809118456
2672,195778.86553358292
2673,203183.47049325955
2674,210724.89482857139
2675,187312.12351515118
2676,184480.55464518088
2677,201120.59903227884
2678,230257.00753375867
2679,260290.80147843587
2680,273032.90756236843
2681,365288.7001010879
2682,310444.0564612541
2683,447293.65734907525
2684,298167.30539143883
2685,284772.8758845395
2686,249904.56777488743
2687,303599.5610164746
2688,210305.06089661672
2689,217759.7246303157
2690,386641.0399589454
2691,201694.1616325385
2692,254065.16114602514
2693,205247.7270773969
2694,233538.80543599057
2695,193540.0185191516
2696,182521.51399295995
2697,199177.22683636638
2698,247124.92726671786
2699,167792.47313657906
2700,144004.00958083832
2701,123331.08334466555
2702,86575.15608233202
2703,100926.45061320986
2704,140684.58786588354
2705,120852.80069726979
2706,87537.05534573618
2707,100369.36217081976
2708,139018.3224368821
2709,211350.2544608155
2710,140538.60013537266
2711,262566.9413369544
2712,360530.39918349433
2713,166595.24737741466
2714,143002.74461544596
2715,173542.86435061696
2716,128470.46286878963
2717,203715.67267927763
2718,223268.6392862328
2719,148032.8321068394
2720,169678.30367861257
2721,132869.03212608083
2722,163091.14214120945
2723,133217.50913462177
2724,129576.0367332157
2725,122945.62460681904
2726,148664.0390038755
2727,173678.8327660956
2728,172255.77185323686
2729,153666.62648177193
2730,150597.91352086078
2731,123624.35696945443
2732,139033.8331491896
2733,158544.76488860443
